id,key,value,type
61556458,source,massgis_import_v0.1_20071008193615,regular
61556462,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61556462,created_by,JOSM,regular
61556462,source,massgis_import_v0.1_20071008193615,regular
61556465,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61556465,created_by,JOSM,regular
61556465,source,massgis_import_v0.1_20071008193615,regular
61556468,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61556468,created_by,JOSM,regular
61556468,source,massgis_import_v0.1_20071008193615,regular
61556750,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61556750,created_by,JOSM,regular
61556750,source,massgis_import_v0.1_20071008193615,regular
61556757,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61556757,created_by,JOSM,regular
61556757,source,massgis_import_v0.1_20071008193615,regular
61556907,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61556907,created_by,JOSM,regular
61556907,source,massgis_import_v0.1_20071008193615,regular
61556910,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61556910,created_by,JOSM,regular
61556910,source,massgis_import_v0.1_20071008193615,regular
61556975,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61556975,source,massgis_import_v0.1_20071008193615,regular
61556982,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61556982,created_by,JOSM,regular
61556982,source,massgis_import_v0.1_20071008193615,regular
61557000,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61557000,created_by,JOSM,regular
61557000,source,massgis_import_v0.1_20071008193615,regular
61557032,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61557032,source,massgis_import_v0.1_20071008193615,regular
61557044,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61557044,source,massgis_import_v0.1_20071008193615,regular
61557165,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61557165,created_by,JOSM,regular
61557165,source,massgis_import_v0.1_20071008193615,regular
61557335,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61557335,created_by,JOSM,regular
61557335,source,massgis_import_v0.1_20071008193615,regular
61557344,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61557344,created_by,JOSM,regular
61557344,source,massgis_import_v0.1_20071008193615,regular
61557385,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61557385,created_by,JOSM,regular
61557385,source,massgis_import_v0.1_20071008193615,regular
61557390,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61557390,created_by,JOSM,regular
61557390,source,massgis_import_v0.1_20071008193615,regular
61557806,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61557806,source,massgis_import_v0.1_20071008193615,regular
61557820,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61557820,source,massgis_import_v0.1_20071008193615,regular
61557826,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61557826,source,massgis_import_v0.1_20071008193615,regular
61557899,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61557899,source,massgis_import_v0.1_20071008193615,regular
61557959,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61557959,highway,traffic_signals,regular
61557959,source,massgis_import_v0.1_20071008193615,regular
61558052,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61558052,source,massgis_import_v0.1_20071008193615,regular
61558062,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61558062,source,massgis_import_v0.1_20071008193615,regular
61558832,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61558832,created_by,JOSM,regular
61558832,source,massgis_import_v0.1_20071008193615,regular
61558860,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61558860,created_by,JOSM,regular
61558860,source,massgis_import_v0.1_20071008193615,regular
61558867,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61558867,created_by,JOSM,regular
61558867,source,massgis_import_v0.1_20071008193615,regular
61558873,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61558873,created_by,JOSM,regular
61558873,source,massgis_import_v0.1_20071008193615,regular
61558876,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61558876,created_by,JOSM,regular
61558876,source,massgis_import_v0.1_20071008193615,regular
61558928,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61558928,created_by,JOSM,regular
61558928,source,massgis_import_v0.1_20071008193615,regular
61558934,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61558934,created_by,JOSM,regular
61558934,source,massgis_import_v0.1_20071008193615,regular
61559036,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61559036,source,massgis_import_v0.1_20071008193615,regular
61559520,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61559520,source,massgis_import_v0.1_20071008193615,regular
61559646,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61559646,created_by,JOSM,regular
61559646,source,massgis_import_v0.1_20071008193615,regular
61559651,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61559651,created_by,JOSM,regular
61559651,source,massgis_import_v0.1_20071008193615,regular
61559841,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61559841,source,massgis_import_v0.1_20071008193615,regular
61559870,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61559870,created_by,JOSM,regular
61559870,source,massgis_import_v0.1_20071008193615,regular
61560099,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61560099,created_by,JOSM,regular
61560099,source,massgis_import_v0.1_20071008193615,regular
61560106,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61560106,created_by,JOSM,regular
61560106,source,massgis_import_v0.1_20071008193615,regular
61560108,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61560108,source,massgis_import_v0.1_20071008193615,regular
61560494,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61560494,created_by,JOSM,regular
61560494,source,massgis_import_v0.1_20071008193615,regular
61560573,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61560573,created_by,JOSM,regular
61560573,source,massgis_import_v0.1_20071008193615,regular
61560581,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61560581,created_by,JOSM,regular
61560581,source,massgis_import_v0.1_20071008193615,regular
61560595,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61560595,source,massgis_import_v0.1_20071008193615,regular
61560779,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61560779,created_by,JOSM,regular
61560779,source,massgis_import_v0.1_20071008193615,regular
61561264,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61561264,source,massgis_import_v0.1_20071008193615,regular
61561272,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61561272,source,massgis_import_v0.1_20071008193615,regular
61561671,highway,crossing,regular
61561683,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61561683,source,massgis_import_v0.1_20071008193615,regular
61561690,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61561690,source,massgis_import_v0.1_20071008193615,regular
61561695,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61561695,source,massgis_import_v0.1_20071008193615,regular
61561707,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61561707,source,massgis_import_v0.1_20071008193615,regular
61561715,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61561715,source,massgis_import_v0.1_20071008193615,regular
61561817,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61561817,source,massgis_import_v0.1_20071008193615,regular
61561829,attribution,Office of Geographic and Environmental Information (MassGIS),regular
